Municipio,IdParametro,Etiqueta,DescripcionSerie,Frecuencia,Fecha,Valor
Neiva,TEMPERATURA,TMN_CON,Temperatura mínima diaria,Diaria,14/06/2020 00:00,22.8
Neiva,TEMPERATURA,TMN_CON,Temperatura mínima diaria,Diaria,15/06/2020 00:00,23.5
Neiva,TEMPERATURA,TMN_CON,Temperatura mínima diaria,Diaria,16/06/2020 00:00,23.1
Neiva,TEMPERATURA,TMN_CON,Temperatura mínima diaria,Diaria,17/06/2020 00:00,22.7
Neiva,TEMPERATURA,TMN_CON,Temperatura mínima diaria,Diaria,18/06/2020 00:00,22.6
Neiva,TEMPERATURA,TMN_CON,Temperatura mínima diaria,Diaria,19/06/2020 00:00,22.7
Neiva,TEMPERATURA,TMN_CON,Temperatura mínima diaria,Diaria,20/06/2020 00:00,23.8
Neiva,TEMPERATURA,TMN_CON,Temperatura mínima diaria,Diaria,21/06/2020 00:00,23.4
Neiva,TEMPERATURA,TMN_CON,Temperatura mínima diaria,Diaria,22/06/2020 00:00,22.4
Neiva,TEMPERATURA,TMN_CON,Temperatura mínima diaria,Diaria,23/06/2020 00:00,22.6
Neiva,TEMPERATURA,TMN_CON,Temperatura mínima diaria,Diaria,24/06/2020 00:00,23.4
Neiva,TEMPERATURA,TMN_CON,Temperatura mínima diaria,Diaria,25/06/2020 00:00,23.4
Neiva,TEMPERATURA,TMN_CON,Temperatura mínima diaria,Diaria,26/06/2020 00:00,24
Neiva,TEMPERATURA,TMN_CON,Temperatura mínima diaria,Diaria,27/06/2020 00:00,23.2
Neiva,TEMPERATURA,TMN_CON,Temperatura mínima diaria,Diaria,28/06/2020 00:00,23
Neiva,TEMPERATURA,TMN_CON,Temperatura mínima diaria,Diaria,29/06/2020 00:00,22
Neiva,TEMPERATURA,TMN_CON,Temperatura mínima diaria,Diaria,30/06/2020 00:00,22
Neiva,TEMPERATURA,TMN_CON,Temperatura mínima diaria,Diaria,01/07/2020 00:00,22
Neiva,TEMPERATURA,TMN_CON,Temperatura mínima diaria,Diaria,02/07/2020 00:00,21.7
Neiva,TEMPERATURA,TMN_CON,Temperatura mínima diaria,Diaria,03/07/2020 00:00,21.9
Neiva,TEMPERATURA,TMN_CON,Temperatura mínima diaria,Diaria,04/07/2020 00:00,22.2
Neiva,TEMPERATURA,TMN_CON,Temperatura mínima diaria,Diaria,05/07/2020 00:00,21.6
Neiva,TEMPERATURA,TMN_CON,Temperatura mínima diaria,Diaria,06/07/2020 00:00,21.6
Neiva,TEMPERATURA,TMN_CON,Temperatura mínima diaria,Diaria,07/07/2020 00:00,23
Neiva,TEMPERATURA,TMN_CON,Temperatura mínima diaria,Diaria,08/07/2020 00:00,22
Neiva,TEMPERATURA,TMN_CON,Temperatura mínima diaria,Diaria,09/07/2020 00:00,22
Neiva,TEMPERATURA,TMN_CON,Temperatura mínima diaria,Diaria,10/07/2020 00:00,22.6
Neiva,TEMPERATURA,TMN_CON,Temperatura mínima diaria,Diaria,11/07/2020 00:00,23.6
Neiva,TEMPERATURA,TMN_CON,Temperatura mínima diaria,Diaria,12/07/2020 00:00,23
Neiva,TEMPERATURA,TMN_CON,Temperatura mínima diaria,Diaria,13/07/2020 00:00,22.3
Neiva,TEMPERATURA,TMN_CON,Temperatura mínima diaria,Diaria,14/07/2020 00:00,23
Neiva,TEMPERATURA,TMN_CON,Temperatura mínima diaria,Diaria,15/07/2020 00:00,22.6
Neiva,TEMPERATURA,TMN_CON,Temperatura mínima diaria,Diaria,16/07/2020 00:00,22.6
Neiva,TEMPERATURA,TMN_CON,Temperatura mínima diaria,Diaria,17/07/2020 00:00,23.2
Neiva,TEMPERATURA,TMN_CON,Temperatura mínima diaria,Diaria,18/07/2020 00:00,21.8
Neiva,TEMPERATURA,TMN_CON,Temperatura mínima diaria,Diaria,19/07/2020 00:00,22
Neiva,TEMPERATURA,TMN_CON,Temperatura mínima diaria,Diaria,20/07/2020 00:00,23
Neiva,TEMPERATURA,TMN_CON,Temperatura mínima diaria,Diaria,21/07/2020 00:00,23.6
Neiva,TEMPERATURA,TMN_CON,Temperatura mínima diaria,Diaria,22/07/2020 00:00,24.4
Neiva,TEMPERATURA,TMN_CON,Temperatura mínima diaria,Diaria,23/07/2020 00:00,23.1
Neiva,TEMPERATURA,TMN_CON,Temperatura mínima diaria,Diaria,24/07/2020 00:00,23.6
Neiva,TEMPERATURA,TMN_CON,Temperatura mínima diaria,Diaria,25/07/2020 00:00,23
Neiva,TEMPERATURA,TMN_CON,Temperatura mínima diaria,Diaria,26/07/2020 00:00,21.4
Neiva,TEMPERATURA,TMN_CON,Temperatura mínima diaria,Diaria,27/07/2020 00:00,21.8
Neiva,TEMPERATURA,TMN_CON,Temperatura mínima diaria,Diaria,28/07/2020 00:00,22.8
Neiva,TEMPERATURA,TMN_CON,Temperatura mínima diaria,Diaria,29/07/2020 00:00,22.3
Neiva,TEMPERATURA,TMN_CON,Temperatura mínima diaria,Diaria,30/07/2020 00:00,22.4
Neiva,TEMPERATURA,TMN_CON,Temperatura mínima diaria,Diaria,31/07/2020 00:00,24.4
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,01/08/2019 07:00,25.8
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,01/08/2019 13:00,32
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,01/08/2019 19:00,27.4
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,02/08/2019 07:00,25.6
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,02/08/2019 13:00,33.6
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,02/08/2019 19:00,28.4
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,03/08/2019 07:00,23
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,03/08/2019 13:00,32.8
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,03/08/2019 19:00,26.8
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,04/08/2019 07:00,25.2
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,04/08/2019 13:00,33
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,04/08/2019 19:00,27.8
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,05/08/2019 07:00,25.8
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,05/08/2019 13:00,34.8
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,05/08/2019 19:00,28.2
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,06/08/2019 07:00,24.4
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,06/08/2019 13:00,32.8
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,06/08/2019 19:00,27
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,07/08/2019 07:00,25.6
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,07/08/2019 13:00,32
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,07/08/2019 19:00,27.8
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,08/08/2019 07:00,25.4
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,08/08/2019 13:00,34.2
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,08/08/2019 19:00,27
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,09/08/2019 07:00,25.6
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,09/08/2019 13:00,33.8
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,09/08/2019 19:00,28.8
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,10/08/2019 07:00,26.5
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,10/08/2019 13:00,36
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,10/08/2019 19:00,29.6
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,11/08/2019 07:00,27.6
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,11/08/2019 13:00,35
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,14/08/2019 13:00,32
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,14/08/2019 19:00,28.8
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,15/08/2019 07:00,23.4
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,15/08/2019 13:00,31.6
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,15/08/2019 19:00,26.8
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,16/08/2019 07:00,23
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,16/08/2019 13:00,30
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,16/08/2019 19:00,26.6
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,17/08/2019 07:00,25
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,17/08/2019 13:00,29.6
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,17/08/2019 19:00,26.2
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,18/08/2019 07:00,23.4
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,18/08/2019 13:00,32.6
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,18/08/2019 19:00,27.4
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,19/08/2019 07:00,25.8
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,19/08/2019 13:00,34.8
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,19/08/2019 19:00,28.8
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,20/08/2019 07:00,24
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,20/08/2019 13:00,29.4
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,20/08/2019 19:00,28.8
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,21/08/2019 07:00,23
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,21/08/2019 13:00,33
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,21/08/2019 19:00,27.8
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,22/08/2019 07:00,26
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,22/08/2019 13:00,34.4
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,22/08/2019 19:00,28.8
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,23/08/2019 07:00,25.4
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,23/08/2019 13:00,34.8
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,23/08/2019 19:00,29.2
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,24/08/2019 07:00,25.8
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,24/08/2019 13:00,34
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,24/08/2019 19:00,29
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,25/08/2019 07:00,23.8
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,25/08/2019 13:00,29.8
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,25/08/2019 19:00,28.2
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,26/08/2019 07:00,25
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,26/08/2019 13:00,33.2
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,26/08/2019 19:00,29
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,27/08/2019 07:00,25.4
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,27/08/2019 13:00,34.8
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,27/08/2019 19:00,29.8
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,28/08/2019 07:00,25.2
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,28/08/2019 13:00,30.8
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,28/08/2019 19:00,26.6
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,29/08/2019 07:00,24
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,29/08/2019 13:00,34.4
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,29/08/2019 19:00,27.8
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,30/08/2019 07:00,26
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,30/08/2019 13:00,34.6
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,30/08/2019 19:00,28.6
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,31/08/2019 07:00,25.4
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,31/08/2019 13:00,35.6
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,31/08/2019 19:00,29.6
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,01/09/2019 07:00,26.4
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,01/09/2019 13:00,31.6
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,01/09/2019 19:00,26.6
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,02/09/2019 07:00,25.4
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,02/09/2019 13:00,30.8
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,02/09/2019 19:00,27.2
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,03/09/2019 07:00,23.8
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,03/09/2019 13:00,33.2
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,03/09/2019 19:00,26.8
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,04/09/2019 07:00,25
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,04/09/2019 13:00,34
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,04/09/2019 19:00,27
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,05/09/2019 07:00,24
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,05/09/2019 13:00,30.2
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,05/09/2019 19:00,26.6
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,06/09/2019 07:00,23.4
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,06/09/2019 13:00,33.6
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,06/09/2019 19:00,27.8
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,07/09/2019 07:00,24.8
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,07/09/2019 13:00,33.8
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,07/09/2019 19:00,28.4
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,08/09/2019 07:00,25.6
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,08/09/2019 13:00,32
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,08/09/2019 19:00,28
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,09/09/2019 07:00,24.8
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,09/09/2019 13:00,34
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,09/09/2019 19:00,28.8
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,10/09/2019 07:00,24.4
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,10/09/2019 13:00,35.6
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,10/09/2019 19:00,29.6
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,11/09/2019 07:00,26.8
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,11/09/2019 13:00,35.6
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,11/09/2019 19:00,29.2
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,12/09/2019 07:00,26.6
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,12/09/2019 13:00,30.4
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,12/09/2019 19:00,26.6
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,13/09/2019 07:00,25.4
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,13/09/2019 13:00,32.6
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,13/09/2019 19:00,27.8
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,14/09/2019 07:00,25.8
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,14/09/2019 13:00,33.8
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,14/09/2019 19:00,27.8
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,15/09/2019 07:00,24
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,15/09/2019 13:00,32.2
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,15/09/2019 19:00,26.8
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,16/09/2019 07:00,26
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,16/09/2019 13:00,31.8
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,16/09/2019 19:00,26
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,17/09/2019 07:00,22
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,17/09/2019 13:00,30.8
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,17/09/2019 19:00,26.6
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,18/09/2019 07:00,25
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,18/09/2019 13:00,28.8
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,18/09/2019 19:00,24.8
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,19/09/2019 07:00,23.2
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,19/09/2019 13:00,27.6
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,19/09/2019 19:00,24.8
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,20/09/2019 07:00,24
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,20/09/2019 13:00,30.2
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,20/09/2019 19:00,26
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,21/09/2019 07:00,22
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,21/09/2019 13:00,26.6
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,21/09/2019 19:00,30
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,22/09/2019 07:00,24
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,22/09/2019 13:00,26
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,22/09/2019 19:00,24.6
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,23/09/2019 07:00,24.6
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,23/09/2019 13:00,29
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,23/09/2019 19:00,25.8
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,24/09/2019 07:00,22
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,24/09/2019 13:00,30
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,24/09/2019 19:00,26
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,25/09/2019 07:00,24.8
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,25/09/2019 13:00,30
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,25/09/2019 19:00,25.8
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,26/09/2019 07:00,24
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,26/09/2019 13:00,27.6
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,26/09/2019 19:00,24.8
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,27/09/2019 07:00,25
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,27/09/2019 13:00,31.8
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,27/09/2019 19:00,26.4
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,28/09/2019 07:00,25.8
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,28/09/2019 13:00,31
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,28/09/2019 19:00,27.4
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,29/09/2019 07:00,25.4
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,29/09/2019 13:00,29.8
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,29/09/2019 19:00,25.6
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,30/09/2019 07:00,24.6
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,30/09/2019 13:00,30
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,30/09/2019 19:00,27.4
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,01/10/2019 07:00,25
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,01/10/2019 13:00,31
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,01/10/2019 19:00,27.6
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,02/10/2019 07:00,24.4
Corozal,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,02/10/2019 13:00,29
