city,housecode_complete,house,location,time,temp,rh,dewpt
Sincelejo,SI1-out,SI1,out,2019-10-01 20:00:00,29.39,74.00,24.30
Sincelejo,SI1-out,SI1,out,2019-10-02 0:00:00,27.72,80.45,24.08
Sincelejo,SI1-out,SI1,out,2019-10-02 4:00:00,26.40,83.95,23.50
Sincelejo,SI1-out,SI1,out,2019-10-02 8:00:00,26.24,80.72,22.69
Sincelejo,SI1-out,SI1,out,2019-10-02 12:00:00,28.75,77.17,24.38
Sincelejo,SI1-out,SI1,out,2019-10-02 16:00:00,30.25,71.59,24.57
Sincelejo,SI1-out,SI1,out,2019-10-02 20:00:00,27.71,80.64,24.11
Sincelejo,SI1-out,SI1,out,2019-10-03 0:00:00,26.71,84.22,23.86
Sincelejo,SI1-out,SI1,out,2019-10-03 4:00:00,25.94,86.33,23.51
Sincelejo,SI1-out,SI1,out,2019-10-03 8:00:00,26.64,82.04,23.35
Sincelejo,SI1-out,SI1,out,2019-10-03 12:00:00,33.36,61.63,25.01
Sincelejo,SI1-out,SI1,out,2019-10-03 16:00:00,33.90,60.28,25.14
Sincelejo,SI1-out,SI1,out,2019-10-03 20:00:00,28.99,75.13,24.16
Sincelejo,SI1-out,SI1,out,2019-10-04 0:00:00,27.69,82.01,24.37
Sincelejo,SI1-out,SI1,out,2019-10-04 4:00:00,26.65,87.31,24.40
Sincelejo,SI1-out,SI1,out,2019-10-04 8:00:00,26.55,86.33,24.11
Sincelejo,SI1-out,SI1,out,2019-10-04 12:00:00,32.66,68.63,26.16
Sincelejo,SI1-out,SI1,out,2019-10-04 16:00:00,31.85,69.92,25.71
Sincelejo,SI1-out,SI1,out,2019-10-04 20:00:00,28.50,77.40,24.19
Sincelejo,SI1-out,SI1,out,2019-10-05 0:00:00,27.42,84.37,24.58
Sincelejo,SI1-out,SI1,out,2019-10-05 4:00:00,26.62,87.30,24.36
Sincelejo,SI1-out,SI1,out,2019-10-05 8:00:00,26.95,87.33,24.70
Sincelejo,SI1-out,SI1,out,2019-10-05 12:00:00,31.98,67.33,25.19
Sincelejo,SI1-out,SI1,out,2019-10-05 16:00:00,33.77,61.46,25.35
Sincelejo,SI1-out,SI1,out,2019-10-05 20:00:00,29.12,78.36,24.99
Sincelejo,SI1-out,SI1,out,2019-10-06 0:00:00,27.56,83.99,24.64
Sincelejo,SI1-out,SI1,out,2019-10-06 4:00:00,26.82,86.30,24.37
Sincelejo,SI1-out,SI1,out,2019-10-06 8:00:00,27.59,82.71,24.42
Sincelejo,SI1-out,SI1,out,2019-10-06 12:00:00,33.30,62.23,25.12
Sincelejo,SI1-out,SI1,out,2019-10-06 16:00:00,32.90,64.49,25.34
Sincelejo,SI1-out,SI1,out,2019-10-06 20:00:00,29.06,77.68,24.80
Sincelejo,SI1-out,SI1,out,2019-10-07 0:00:00,27.74,82.51,24.52
Sincelejo,SI1-out,SI1,out,2019-10-07 4:00:00,26.93,84.82,24.19
Sincelejo,SI1-out,SI1,out,2019-10-07 8:00:00,27.86,78.27,23.75
Sincelejo,SI1-out,SI1,out,2019-10-07 12:00:00,33.72,61.56,25.33
Sincelejo,SI1-out,SI1,out,2019-10-07 16:00:00,31.60,67.51,24.88
Sincelejo,SI1-out,SI1,out,2019-10-07 20:00:00,28.47,78.07,24.31
Sincelejo,SI1-out,SI1,out,2019-10-08 0:00:00,27.35,83.43,24.32
Sincelejo,SI1-out,SI1,out,2019-10-08 4:00:00,26.77,87.25,24.50
Sincelejo,SI1-out,SI1,out,2019-10-08 8:00:00,29.15,77.22,24.78
Sincelejo,SI1-out,SI1,out,2019-10-08 12:00:00,34.24,60.12,25.42
Sincelejo,SI1-out,SI1,out,2019-10-08 16:00:00,30.31,76.37,25.71
Sincelejo,SI1-out,SI1,out,2019-10-08 20:00:00,27.68,82.40,24.44
Sincelejo,SI1-out,SI1,out,2019-10-09 0:00:00,26.96,87.50,24.74
Sincelejo,SI1-out,SI1,out,2019-10-09 4:00:00,24.10,87.40,21.90
Sincelejo,SI1-out,SI1,out,2019-10-09 8:00:00,24.49,86.75,22.17
Sincelejo,SI1-out,SI1,out,2019-10-09 12:00:00,30.38,70.49,24.44
Sincelejo,SI1-out,SI1,out,2019-10-09 16:00:00,31.57,64.96,24.20
Sincelejo,SI1-out,SI1,out,2019-10-09 20:00:00,27.98,75.52,23.28
Sincelejo,SI1-out,SI1,out,2019-10-10 0:00:00,26.32,79.74,22.56
Sincelejo,SI1-out,SI1,out,2019-10-10 4:00:00,25.27,85.15,22.62
Sincelejo,SI1-out,SI1,out,2019-10-10 8:00:00,25.63,84.04,22.76
Sincelejo,SI1-out,SI1,out,2019-10-10 12:00:00,28.86,73.11,23.59
Sincelejo,SI1-out,SI1,out,2019-10-10 16:00:00,30.70,65.33,23.48
Sincelejo,SI1-out,SI1,out,2019-10-10 20:00:00,27.56,81.64,24.17
Sincelejo,SI1-out,SI1,out,2019-10-11 0:00:00,26.32,83.51,23.33
Sincelejo,SI1-out,SI1,out,2019-10-11 4:00:00,25.40,87.12,23.14
Sincelejo,SI1-out,SI1,out,2019-10-11 8:00:00,29.56,72.75,24.17
Sincelejo,SI1-out,SI1,out,2019-10-11 12:00:00,34.23,60.83,25.61
Sincelejo,SI1-out,SI1,out,2019-10-11 16:00:00,27.40,77.14,23.07
Sincelejo,SI1-out,SI1,out,2019-10-11 20:00:00,26.35,78.17,22.27
Sincelejo,SI1-out,SI1,out,2019-10-12 0:00:00,24.75,83.21,21.74
Sincelejo,SI1-out,SI1,out,2019-10-12 4:00:00,24.21,86.92,21.92
Sincelejo,SI1-out,SI1,out,2019-10-12 8:00:00,27.36,80.14,23.66
Sincelejo,SI1-out,SI1,out,2019-10-12 12:00:00,34.51,56.06,24.50
Sincelejo,SI1-out,SI1,out,2019-10-12 16:00:00,31.75,67.47,25.01
Sincelejo,SI1-out,SI1,out,2019-10-12 20:00:00,28.53,77.90,24.32
Sincelejo,SI1-out,SI1,out,2019-10-13 0:00:00,26.95,82.89,23.82
Sincelejo,SI1-out,SI1,out,2019-10-13 4:00:00,26.11,86.78,23.77
Sincelejo,SI1-out,SI1,out,2019-10-13 8:00:00,27.44,71.96,21.96
Sincelejo,SI1-out,SI1,out,2019-10-13 12:00:00,33.11,62.63,25.04
Sincelejo,SI1-out,SI1,out,2019-10-13 16:00:00,31.89,66.41,24.88
Sincelejo,SI1-out,SI1,out,2019-10-13 20:00:00,28.86,77.70,24.60
Sincelejo,SI1-out,SI1,out,2019-10-14 0:00:00,26.76,79.75,22.99
Sincelejo,SI1-out,SI1,out,2019-10-14 4:00:00,25.86,82.91,22.76
Sincelejo,SI1-out,SI1,out,2019-10-14 8:00:00,25.93,82.14,22.68
Sincelejo,SI1-out,SI1,out,2019-10-14 12:00:00,31.50,64.93,24.13
Sincelejo,SI1-out,SI1,out,2019-10-14 16:00:00,31.09,69.43,24.86
Sincelejo,SI1-out,SI1,out,2019-10-14 20:00:00,27.86,79.34,23.98
Sincelejo,SI1-out,SI1,out,2019-10-15 0:00:00,26.62,82.70,23.46
Sincelejo,SI1-out,SI1,out,2019-10-15 4:00:00,25.87,85.91,23.36
Sincelejo,SI1-out,SI1,out,2019-10-15 8:00:00,29.94,74.47,24.94
Sincelejo,SI1-out,SI1,out,2019-10-15 12:00:00,33.52,61.03,25.00
Sincelejo,SI1-out,SI1,out,2019-10-15 16:00:00,28.44,71.92,22.91
Sincelejo,SI1-out,SI1,out,2019-10-15 20:00:00,27.88,83.93,24.94
Sincelejo,SI1-out,SI1,out,2019-10-16 0:00:00,26.65,87.94,24.52
Sincelejo,SI1-out,SI1,out,2019-10-16 4:00:00,26.32,90.45,24.66
Sincelejo,SI1-out,SI1,out,2019-10-16 8:00:00,27.75,86.11,25.25
Sincelejo,SI1-out,SI1,out,2019-10-16 12:00:00,33.26,67.78,26.52
Sincelejo,SI1-out,SI1,out,2019-10-16 16:00:00,30.86,72.23,25.31
Sincelejo,SI1-out,SI1,out,2019-10-16 20:00:00,28.04,80.38,24.38
Sincelejo,SI1-out,SI1,out,2019-10-17 0:00:00,26.40,82.93,23.30
Sincelejo,SI1-out,SI1,out,2019-10-17 4:00:00,25.63,83.24,22.60
Sincelejo,SI1-out,SI1,out,2019-10-17 8:00:00,26.04,84.14,23.18
Sincelejo,SI1-out,SI1,out,2019-10-17 12:00:00,32.66,64.75,25.18
Sincelejo,SI1-out,SI1,out,2019-10-17 16:00:00,32.22,63.56,24.45
Sincelejo,SI1-out,SI1,out,2019-10-17 20:00:00,28.30,80.12,24.57
Sincelejo,SI1-out,SI1,out,2019-10-18 0:00:00,27.19,84.64,24.40
Sincelejo,SI1-out,SI1,out,2019-10-18 4:00:00,26.42,86.12,23.95
Sincelejo,SI1-out,SI1,out,2019-10-18 8:00:00,26.08,81.73,22.74
Sincelejo,SI1-out,SI1,out,2019-10-18 12:00:00,28.52,75.54,23.80
Sincelejo,SI1-out,SI1,out,2019-10-18 16:00:00,30.66,71.43,24.93
Sincelejo,SI1-out,SI1,out,2019-10-18 20:00:00,27.27,81.08,23.77
Sincelejo,SI1-out,SI1,out,2019-10-19 0:00:00,26.12,79.75,22.38
Sincelejo,SI1-out,SI1,out,2019-10-19 4:00:00,25.49,86.98,23.19
Sincelejo,SI1-out,SI1,out,2019-10-19 8:00:00,25.48,86.88,23.16
Sincelejo,SI1-out,SI1,out,2019-10-19 12:00:00,26.06,80.95,22.56
Sincelejo,SI1-out,SI1,out,2019-10-19 16:00:00,29.22,74.95,24.35
Sincelejo,SI1-out,SI1,out,2019-10-19 20:00:00,26.83,81.11,23.35
Sincelejo,SI1-out,SI1,out,2019-10-20 0:00:00,25.54,86.23,23.10
Sincelejo,SI1-out,SI1,out,2019-10-20 4:00:00,25.05,87.89,22.93
Sincelejo,SI1-out,SI1,out,2019-10-20 8:00:00,27.23,82.38,23.99
Sincelejo,SI1-out,SI1,out,2019-10-20 12:00:00,34.85,59.73,25.88
Sincelejo,SI1-out,SI1,out,2019-10-20 16:00:00,29.96,73.85,24.82
Sincelejo,SI1-out,SI1,out,2019-10-20 20:00:00,27.64,79.43,23.78
Sincelejo,SI1-out,SI1,out,2019-10-21 0:00:00,26.39,84.91,23.68
Sincelejo,SI1-out,SI1,out,2019-10-21 4:00:00,25.72,87.00,23.42
Sincelejo,SI1-out,SI1,out,2019-10-21 8:00:00,26.22,85.90,23.70
Sincelejo,SI1-out,SI1,out,2019-10-21 12:00:00,28.29,81.90,24.93
Sincelejo,SI1-out,SI1,out,2019-10-21 16:00:00,29.39,77.28,25.03
Sincelejo,SI1-out,SI1,out,2019-10-21 20:00:00,27.46,83.05,24.36
Sincelejo,SI1-out,SI1,out,2019-10-22 0:00:00,26.45,86.45,24.03
Sincelejo,SI1-out,SI1,out,2019-10-22 4:00:00,25.53,89.06,23.63
Sincelejo,SI1-out,SI1,out,2019-10-22 8:00:00,25.65,88.77,23.69
Sincelejo,SI1-out,SI1,out,2019-10-22 12:00:00,30.37,72.40,24.88
Sincelejo,SI1-out,SI1,out,2019-10-22 16:00:00,30.01,70.45,24.07
Sincelejo,SI1-out,SI1,out,2019-10-22 20:00:00,27.36,80.02,23.63
Sincelejo,SI1-out,SI1,out,2019-10-23 0:00:00,26.15,84.03,23.26
Sincelejo,SI1-out,SI1,out,2019-10-23 4:00:00,25.31,86.56,22.93
Sincelejo,SI1-out,SI1,out,2019-10-23 8:00:00,25.79,85.40,23.18
Sincelejo,SI1-out,SI1,out,2019-10-23 12:00:00,32.54,63.63,24.77
Sincelejo,SI1-out,SI1,out,2019-10-23 16:00:00,30.40,71.90,24.79
Sincelejo,SI1-out,SI1,out,2019-10-23 20:00:00,26.98,82.36,23.75
Sincelejo,SI1-out,SI1,out,2019-10-24 0:00:00,25.91,85.81,23.38
Sincelejo,SI1-out,SI1,out,2019-10-24 4:00:00,25.48,87.89,23.35
Sincelejo,SI1-out,SI1,out,2019-10-24 8:00:00,26.08,84.65,23.32
Sincelejo,SI1-out,SI1,out,2019-10-24 12:00:00,30.66,71.13,24.86
Sincelejo,SI1-out,SI1,out,2019-10-24 16:00:00,30.52,71.06,24.71
Sincelejo,SI1-out,SI1,out,2019-10-24 20:00:00,27.73,78.16,23.61
Sincelejo,SI1-out,SI1,out,2019-10-25 0:00:00,26.53,85.38,23.91
Sincelejo,SI1-out,SI1,out,2019-10-25 4:00:00,25.38,87.95,23.27
Sincelejo,SI1-out,SI1,out,2019-10-25 8:00:00,26.78,82.41,23.56
Sincelejo,SI1-out,SI1,out,2019-10-25 12:00:00,32.71,61.96,24.49
Sincelejo,SI1-out,SI1,out,2019-10-25 16:00:00,33.16,63.69,25.37
Sincelejo,SI1-out,SI1,out,2019-10-25 20:00:00,28.54,77.21,24.18
Sincelejo,SI1-out,SI1,out,2019-10-26 0:00:00,26.95,82.28,23.70
Sincelejo,SI1-out,SI1,out,2019-10-26 4:00:00,26.08,85.72,23.53
Sincelejo,SI1-out,SI1,out,2019-10-26 8:00:00,28.95,75.26,24.16
Sincelejo,SI1-out,SI1,out,2019-10-26 12:00:00,33.23,63.29,25.34
Sincelejo,SI1-out,SI1,out,2019-10-26 16:00:00,32.48,65.33,25.16
Sincelejo,SI1-out,SI1,out,2019-10-26 20:00:00,28.82,77.35,24.48
Sincelejo,SI1-out,SI1,out,2019-10-27 0:00:00,27.53,83.03,24.42
Sincelejo,SI1-out,SI1,out,2019-10-27 4:00:00,26.65,85.30,24.01
Sincelejo,SI1-out,SI1,out,2019-10-27 8:00:00,28.05,83.60,25.05
Sincelejo,SI1-out,SI1,out,2019-10-27 12:00:00,30.49,76.66,25.95
Sincelejo,SI1-out,SI1,out,2019-10-27 16:00:00,28.80,78.84,24.79
Sincelejo,SI1-out,SI1,out,2019-10-27 20:00:00,27.64,85.25,24.96
Sincelejo,SI1-out,SI1,out,2019-10-28 0:00:00,26.33,88.18,24.25
Sincelejo,SI1-out,SI1,out,2019-10-28 4:00:00,25.93,91.34,24.44
Sincelejo,SI1-out,SI1,out,2019-10-28 8:00:00,28.16,83.56,25.14
Sincelejo,SI1-out,SI1,out,2019-10-28 12:00:00,34.95,60.54,26.20
Sincelejo,SI1-out,SI1,out,2019-10-28 16:00:00,32.31,65.14,24.95
Sincelejo,SI1-out,SI1,out,2019-10-28 20:00:00,29.05,75.29,24.26
Sincelejo,SI1-out,SI1,out,2019-10-29 0:00:00,27.57,79.85,23.81
Sincelejo,SI1-out,SI1,out,2019-10-29 4:00:00,26.64,85.73,24.08
Sincelejo,SI1-out,SI1,out,2019-10-29 8:00:00,27.55,80.78,23.98
Sincelejo,SI1-out,SI1,out,2019-10-29 12:00:00,35.16,56.54,25.25
Sincelejo,SI1-out,SI1,out,2019-10-29 16:00:00,33.79,61.17,25.29
Sincelejo,SI1-out,SI1,out,2019-10-29 20:00:00,29.70,77.18,25.30
Sincelejo,SI1-out,SI1,out,2019-10-30 0:00:00,28.17,80.41,24.51
Sincelejo,SI1-out,SI1,out,2019-10-30 4:00:00,27.29,86.03,24.78
Sincelejo,SI1-out,SI1,out,2019-10-30 8:00:00,26.02,77.24,21.75
Sincelejo,SI1-out,SI1,out,2019-10-30 12:00:00,29.20,75.80,24.52
Sincelejo,SI1-out,SI1,out,2019-10-30 16:00:00,30.61,69.60,24.44
Sincelejo,SI1-out,SI1,out,2019-10-30 20:00:00,27.99,81.86,24.63
Sincelejo,SI1-out,SI1,out,2019-10-31 0:00:00,26.87,84.69,24.11
Sincelejo,SI1-out,SI1,out,2019-10-31 4:00:00,25.95,87.70,23.78
Sincelejo,SI1-out,SI1,out,2019-10-31 8:00:00,27.81,85.06,25.10
Sincelejo,SI1-out,SI1,out,2019-10-31 12:00:00,36.43,56.07,26.28
Sincelejo,SI1-out,SI1,out,2019-10-31 16:00:00,30.74,68.68,24.34
Sincelejo,SI1-out,SI1,out,2019-10-31 20:00:00,28.80,80.75,25.20
Sincelejo,SI1-out,SI1,out,2019-11-01 0:00:00,27.60,84.62,24.81
Sincelejo,SI1-out,SI1,out,2019-11-01 4:00:00,26.64,87.66,24.45
Sincelejo,SI1-out,SI1,out,2019-11-01 8:00:00,28.41,81.71,25.01
Sincelejo,SI1-out,SI1,out,2019-11-01 12:00:00,35.04,56.65,25.16
Sincelejo,SI1-out,SI1,out,2019-11-01 16:00:00,33.00,68.00,26.33
Sincelejo,SI1-out,SI1,out,2019-11-01 20:00:00,29.48,78.60,25.40
Sincelejo,SI1-out,SI1,out,2019-11-02 0:00:00,28.05,83.45,25.02
Sincelejo,SI1-out,SI1,out,2019-11-02 4:00:00,24.80,81.21,21.39
Sincelejo,SI1-out,SI1,out,2019-11-02 8:00:00,27.50,84.37,24.65
Sincelejo,SI1-out,SI1,out,2019-11-02 12:00:00,32.19,65.78,25.00
Sincelejo,SI1-out,SI1,out,2019-11-02 16:00:00,31.23,72.60,25.75
Sincelejo,SI1-out,SI1,out,2019-11-02 20:00:00,28.10,81.26,24.61
Sincelejo,SI1-out,SI1,out,2019-11-03 0:00:00,26.91,84.21,24.04
Sincelejo,SI1-out,SI1,out,2019-11-03 4:00:00,25.98,87.76,23.83
Sincelejo,SI1-out,SI1,out,2019-11-03 8:00:00,29.81,75.90,25.13
Sincelejo,SI1-out,SI1,out,2019-11-03 12:00:00,34.10,62.76,26.02
Sincelejo,SI1-out,SI1,out,2019-11-03 16:00:00,30.67,74.02,25.54
Sincelejo,SI1-out,SI1,out,2019-11-03 20:00:00,28.59,80.10,24.85
Sincelejo,SI1-out,SI1,out,2019-11-04 0:00:00,26.98,81.17,23.51
Sincelejo,SI1-out,SI1,out,2019-11-04 4:00:00,25.95,85.81,23.42
Sincelejo,SI1-out,SI1,out,2019-11-04 8:00:00,28.97,78.48,24.87
Sincelejo,SI1-out,SI1,out,2019-11-04 12:00:00,32.87,64.95,25.43
Sincelejo,SI1-out,SI1,out,2019-11-04 16:00:00,32.92,63.41,25.08
Sincelejo,SI1-out,SI1,out,2019-11-04 20:00:00,29.17,78.02,24.97
Sincelejo,SI1-out,SI1,out,2019-11-05 0:00:00,27.88,81.43,24.44
Sincelejo,SI1-out,SI1,out,2019-11-05 4:00:00,26.33,76.42,21.87
Sincelejo,SI1-out,SI1,out,2019-11-05 8:00:00,26.36,82.90,23.25
Sincelejo,SI1-out,SI1,out,2019-11-05 12:00:00,30.64,69.78,24.51
Sincelejo,SI1-out,SI1,out,2019-11-05 16:00:00,31.00,70.16,24.96
Sincelejo,SI1-out,SI1,out,2019-11-05 20:00:00,28.19,82.99,25.06
Sincelejo,SI1-out,SI1,out,2019-11-06 0:00:00,27.34,85.56,24.73
Sincelejo,SI1-out,SI1,out,2019-11-06 4:00:00,26.53,88.11,24.43
Sincelejo,SI1-out,SI1,out,2019-11-06 8:00:00,28.70,81.49,25.25
Sincelejo,SI1-out,SI1,out,2019-11-06 12:00:00,36.07,54.02,25.32
Sincelejo,SI1-out,SI1,out,2019-11-06 16:00:00,33.72,66.07,26.52
Sincelejo,SI1-out,SI1,out,2019-11-06 20:00:00,29.77,78.61,25.68
Sincelejo,SI1-out,SI1,out,2019-11-07 0:00:00,28.23,77.73,23.99
Sincelejo,SI1-out,SI1,out,2019-11-07 4:00:00,27.06,84.69,24.29
Sincelejo,SI1-out,SI1,out,2019-11-07 8:00:00,27.60,83.15,24.52
Sincelejo,SI1-out,SI1,out,2019-11-07 12:00:00,34.88,56.50,24.97
Sincelejo,SI1-out,SI1,out,2019-11-07 16:00:00,33.99,64.16,26.28
Sincelejo,SI1-out,SI1,out,2019-11-07 20:00:00,29.89,76.82,25.41
Sincelejo,SI1-out,SI1,out,2019-11-08 0:00:00,28.47,77.46,24.18
Sincelejo,SI1-out,SI1,out,2019-11-08 4:00:00,27.21,79.36,23.35
Sincelejo,SI1-out,SI1,out,2019-11-08 8:00:00,29.93,69.86,23.86
Sincelejo,SI1-out,SI1,out,2019-11-08 12:00:00,36.53,52.10,25.13
Sincelejo,SI1-out,SI1,out,2019-11-08 16:00:00,35.30,50.04,23.33
Sincelejo,SI1-out,SI1,out,2019-11-08 20:00:00,30.62,74.63,25.62
Sincelejo,SI1-out,SI1,out,2019-11-09 0:00:00,28.90,75.04,24.06
Sincelejo,SI1-out,SI1,out,2019-11-09 4:00:00,27.86,84.11,24.96
Sincelejo,SI1-out,SI1,out,2019-11-09 8:00:00,28.47,82.20,25.17
Sincelejo,SI1-out,SI1,out,2019-11-09 12:00:00,32.02,70.28,25.96
Sincelejo,SI1-out,SI1,out,2019-11-09 16:00:00,32.58,66.31,25.51
Sincelejo,SI1-out,SI1,out,2019-11-09 20:00:00,29.49,75.16,24.66
Sincelejo,SI1-out,SI1,out,2019-11-10 0:00:00,27.38,78.95,23.43
Sincelejo,SI1-out,SI1,out,2019-11-10 4:00:00,26.06,76.24,21.58
Sincelejo,SI1-out,SI1,out,2019-11-10 8:00:00,28.13,71.58,22.53
Sincelejo,SI1-out,SI1,out,2019-11-10 12:00:00,36.39,51.81,24.91
Sincelejo,SI1-out,SI1,out,2019-11-10 16:00:00,33.16,60.58,24.53
Sincelejo,SI1-out,SI1,out,2019-11-10 20:00:00,29.30,72.91,23.96
Sincelejo,SI1-out,SI1,out,2019-11-11 0:00:00,28.13,76.09,23.55
Sincelejo,SI1-out,SI1,out,2019-11-11 4:00:00,26.80,80.02,23.09
Sincelejo,SI1-out,SI1,out,2019-11-11 8:00:00,27.61,73.99,22.58
Sincelejo,SI1-out,SI1,out,2019-11-11 12:00:00,35.64,54.21,24.98
Sincelejo,SI1-out,SI1,out,2019-11-11 16:00:00,29.88,71.88,24.28
Sincelejo,SI1-out,SI1,out,2019-11-11 20:00:00,27.88,82.09,24.57
Sincelejo,SI1-out,SI1,out,2019-11-12 0:00:00,26.79,84.26,23.94
Sincelejo,SI1-out,SI1,out,2019-11-12 4:00:00,25.77,86.41,23.36
Sincelejo,SI1-out,SI1,out,2019-11-12 8:00:00,26.49,84.82,23.76
Sincelejo,SI1-out,SI1,out,2019-11-12 12:00:00,30.56,72.59,25.10
Sincelejo,SI1-out,SI1,out,2019-11-12 16:00:00,29.62,77.22,25.23
Sincelejo,SI1-out,SI1,out,2019-11-12 20:00:00,27.86,82.55,24.65
Sincelejo,SI1-out,SI1,out,2019-11-13 0:00:00,26.60,85.84,24.06
Sincelejo,SI1-out,SI1,out,2019-11-13 4:00:00,25.40,85.15,22.76
Sincelejo,SI1-out,SI1,out,2019-11-13 8:00:00,26.27,83.50,23.28
Sincelejo,SI1-out,SI1,out,2019-11-13 12:00:00,30.44,74.51,25.42
Sincelejo,SI1-out,SI1,out,2019-11-13 16:00:00,27.01,82.71,23.85
Sincelejo,SI1-out,SI1,out,2019-11-13 20:00:00,26.46,86.07,23.97
Sincelejo,SI1-out,SI1,out,2019-11-14 0:00:00,25.78,87.72,23.62
Sincelejo,SI1-out,SI1,out,2019-11-14 4:00:00,25.46,89.57,23.65
Sincelejo,SI1-out,SI1,out,2019-11-14 8:00:00,29.26,75.97,24.61
Sincelejo,SI1-out,SI1,out,2019-11-14 12:00:00,32.86,63.50,25.04
Sincelejo,SI1-out,SI1,out,2019-11-14 16:00:00,32.20,66.39,25.17
Sincelejo,SI1-out,SI1,out,2019-11-14 20:00:00,28.15,80.09,24.42
Sincelejo,SI1-out,SI1,out,2019-11-15 0:00:00,26.78,84.73,24.02
Sincelejo,SI1-out,SI1,out,2019-11-15 4:00:00,25.94,86.87,23.61
Sincelejo,SI1-out,SI1,out,2019-11-15 8:00:00,26.55,85.54,23.96
Sincelejo,SI1-out,SI1,out,2019-11-15 12:00:00,34.37,61.62,25.96
Sincelejo,SI1-out,SI1,out,2019-11-15 16:00:00,30.52,73.09,25.18
Sincelejo,SI1-out,SI1,out,2019-11-15 20:00:00,28.12,81.05,24.59
Sincelejo,SI1-out,SI1,out,2019-11-16 0:00:00,26.71,85.77,24.16
Sincelejo,SI1-out,SI1,out,2019-11-16 4:00:00,26.37,88.30,24.31
Sincelejo,SI1-out,SI1,out,2019-11-16 8:00:00,26.31,86.90,23.98
Sincelejo,SI1-out,SI1,out,2019-11-16 12:00:00,31.74,68.19,25.18
Sincelejo,SI1-out,SI1,out,2019-11-16 16:00:00,29.42,71.80,23.82
Sincelejo,SI1-out,SI1,out,2019-11-16 20:00:00,27.25,83.47,24.23
Sincelejo,SI1-out,SI1,out,2019-11-17 0:00:00,25.95,87.14,23.68
Sincelejo,SI1-out,SI1,out,2019-11-17 4:00:00,24.93,88.37,22.91
Sincelejo,SI1-out,SI1,out,2019-11-17 8:00:00,26.78,84.42,23.96
Sincelejo,SI1-out,SI1,out,2019-11-17 12:00:00,34.12,58.05,24.72
Sincelejo,SI1-out,SI1,out,2019-11-17 16:00:00,32.98,63.05,25.03
Sincelejo,SI1-out,SI1,out,2019-11-17 20:00:00,28.69,75.40,23.93
Sincelejo,SI1-out,SI1,out,2019-11-18 0:00:00,26.83,81.27,23.38
Sincelejo,SI1-out,SI1,out,2019-11-18 4:00:00,25.44,84.26,22.61
Sincelejo,SI1-out,SI1,out,2019-11-18 8:00:00,29.47,67.83,22.93
Sincelejo,SI1-out,SI1,out,2019-11-18 12:00:00,36.48,47.14,23.42
Sincelejo,SI1-out,SI1,out,2019-11-18 16:00:00,33.67,55.99,23.70
Sincelejo,SI1-out,SI1,out,2019-11-18 20:00:00,29.19,71.39,23.51
Sincelejo,SI1-out,SI1,out,2019-11-19 0:00:00,27.09,79.77,23.32
Sincelejo,SI1-out,SI1,out,2019-11-19 4:00:00,25.71,82.56,22.54
Sincelejo,SI1-out,SI1,out,2019-11-19 8:00:00,29.05,72.35,23.60
Sincelejo,SI1-out,SI1,out,2019-11-19 12:00:00,37.67,48.17,24.86
Sincelejo,SI1-out,SI1,out,2019-11-19 16:00:00,33.38,58.22,24.08
Sincelejo,SI1-out,SI1,out,2019-11-19 20:00:00,29.11,72.10,23.59
Sincelejo,SI1-out,SI1,out,2019-11-20 0:00:00,26.96,78.35,22.90
Sincelejo,SI1-out,SI1,out,2019-11-20 4:00:00,26.27,80.74,22.73
Sincelejo,SI1-out,SI1,out,2019-11-20 8:00:00,29.30,68.77,22.99
Sincelejo,SI1-out,SI1,out,2019-11-20 12:00:00,32.98,57.90,23.61
Sincelejo,SI1-out,SI1,out,2019-11-20 16:00:00,33.09,60.34,24.41
Sincelejo,SI1-out,SI1,out,2019-11-20 20:00:00,28.86,75.17,24.05
Sincelejo,SI1-out,SI1,out,2019-11-21 0:00:00,27.04,80.73,23.47
Sincelejo,SI1-out,SI1,out,2019-11-21 4:00:00,25.97,81.27,22.54
Sincelejo,SI1-out,SI1,out,2019-11-21 8:00:00,29.21,72.89,23.87
Sincelejo,SI1-out,SI1,out,2019-11-21 12:00:00,34.62,51.92,23.32
Sincelejo,SI1-out,SI1,out,2019-11-21 16:00:00,34.22,60.76,25.58
Sincelejo,SI1-out,SI1,out,2019-11-21 20:00:00,29.27,74.47,24.28
Sincelejo,SI1-out,SI1,out,2019-11-22 0:00:00,26.92,80.43,23.29
Sincelejo,SI1-out,SI1,out,2019-11-22 4:00:00,25.64,83.50,22.66
Sincelejo,SI1-out,SI1,out,2019-11-22 8:00:00,29.09,71.84,23.52
Sincelejo,SI1-out,SI1,out,2019-11-22 12:00:00,34.70,52.03,23.43
Sincelejo,SI1-out,SI1,out,2019-11-22 16:00:00,33.51,57.20,23.90
Sincelejo,SI1-out,SI1,out,2019-11-22 20:00:00,29.16,74.99,24.30
Sincelejo,SI1-out,SI1,out,2019-11-23 0:00:00,27.49,80.59,23.88
Sincelejo,SI1-out,SI1,out,2019-11-23 4:00:00,26.69,83.22,23.64
Sincelejo,SI1-out,SI1,out,2019-11-23 8:00:00,27.85,79.39,23.98
Sincelejo,SI1-out,SI1,out,2019-11-23 12:00:00,35.73,51.64,24.25
